,Bait,Prey Gene,Saint Score,log2FC
530,NLE1,NANP,0.0,-2.322
531,NLE1,EPRS,0.0,-2.396
532,NLE1,EDF1,0.0,-1.786
533,NLE1,COPA,0.0,-3.644
534,NLE1,SUPT16H,1.0,6.492
535,NLE1,TANC2,0.0,-2.0
536,NLE1,SCML2,0.0,-0.943
537,NLE1,LMNA,0.0,-0.234
538,NLE1,DDX21,0.0,0.669
539,NLE1,DDX27,0.94,2.147
540,NLE1,DDX24,0.99,5.492
541,NLE1,PFKFB2,0.0,-5.059
542,NLE1,TYMS,0.49,3.907
543,NLE1,ADD3,0.0,-2.252
544,NLE1,ADD1,0.0,-3.059
545,NLE1,CDKN2AIP,0.14,1.22
546,NLE1,ATF7IP,0.49,2.585
547,NLE1,PPIL2,0.0,1.0
548,NLE1,PPIL4,0.0,-0.34
549,NLE1,CWC27,0.0,-0.12
550,NLE1,CWC22,0.02,0.411
551,NLE1,PRPF31,0.0,0.124
552,NLE1,AHCTF1,0.43,1.362
553,NLE1,NUP214,0.0,-1.089
554,NLE1,LUC7L3,0.11,0.74
555,NLE1,LUC7L2,0.46,3.907
556,NLE1,ZNF207,0.02,0.411
557,NLE1,IARS,0.0,-1.0
558,NLE1,SHC1,0.0,-3.059
559,NLE1,RPL14,0.0,0.0
560,NLE1,RPL15,0.01,0.74
561,NLE1,RPL17,0.0,0.0
562,NLE1,RPL10,0.0,-2.837
563,NLE1,RPL11,0.99,3.7
564,NLE1,GPATCH8,0.0,0.151
565,NLE1,RPL13,0.24,1.281
566,NLE1,GPATCH4,0.93,2.263
567,NLE1,SETD2,1.0,3.807
568,NLE1,RPL18,0.41,1.585
569,NLE1,RPL19,0.0,-1.396
570,NLE1,GPATCH1,0.83,3.585
571,NLE1,INPP5F,0.0,-3.322
572,NLE1,PES1,0.0,0.189
573,NLE1,RAI14,0.0,-2.12
574,NLE1,C17ORF85,0.0,-0.69
575,NLE1,SPEN,1.0,4.196
576,NLE1,SPEG,0.0,-1.0
577,NLE1,MSANTD2,0.39,1.417
578,NLE1,EMD,0.0,-0.713
579,NLE1,CLSPN,0.99,5.129
580,NLE1,CXORF56,0.0,-0.556
581,NLE1,CLUH,0.0,-4.322
582,NLE1,MATR3,0.0,-1.152
583,NLE1,GLYR1,0.0,-0.322
584,NLE1,CDC16,0.0,-2.556
585,NLE1,AHNAK,0.0,-1.252
586,NLE1,AFF4,0.0,-0.761
587,NLE1,MAP1B,0.0,-3.644
588,NLE1,SMAP,0.0,-2.556
589,NLE1,SFPQ,0.0,-0.434
590,NLE1,UBA3,0.0,-2.252
591,NLE1,UBA1,0.0,-3.474
592,NLE1,ABCA12,0.0,-1.0
593,NLE1,UBE2M,0.0,-0.737
594,NLE1,NAA10,0.06,0.0
595,NLE1,PSMB3,0.0,-1.0
596,NLE1,SAFB2,0.0,0.227
597,NLE1,HLTF,0.0,0.0
598,NLE1,RPL18A,0.46,1.585
599,NLE1,RPS15A,0.33,1.585
600,NLE1,ZNF316,0.36,2.0
601,NLE1,MASTL,0.0,-0.322
602,NLE1,VCPIP1,0.0,-1.252
603,NLE1,NMNAT1,0.0,1.0
604,NLE1,THRAP3,0.0,-0.044
605,NLE1,WAC,0.01,0.0
606,NLE1,WBP11,0.0,0.696
607,NLE1,QARS,0.0,-1.184
608,NLE1,TARDBP,0.0,-0.494
609,NLE1,DCAF13,0.34,2.0
610,NLE1,DFNA5,0.0,-3.059
611,NLE1,UBE2O,0.0,-3.837
612,NLE1,PALLD,0.0,-2.252
613,NLE1,DDOST,0.5,4.322
614,NLE1,EFHD2,0.0,-1.599
615,NLE1,TTF2,0.0,-4.644
616,NLE1,EIF5,0.0,-1.69
617,NLE1,PINX1,0.19,1.322
618,NLE1,RBMS1,0.0,-1.0
619,NLE1,ANKRD17,0.0,-1.889
620,NLE1,DAD1,0.0,0.0
621,NLE1,NSF,0.0,-4.644
622,NLE1,TLN1,0.0,-2.396
623,NLE1,NT5C2,0.01,-0.578
624,NLE1,PCNA,0.0,-1.599
625,NLE1,ANXA2,0.0,-1.474
626,NLE1,ANXA5,0.0,-2.837
627,NLE1,CEP63,0.0,-2.0
628,NLE1,MCM6,0.0,-3.322
629,NLE1,IK,0.0,-0.474
630,NLE1,MCM4,0.0,0.287
631,NLE1,MCM3,0.0,-0.811
632,NLE1,PCNT,0.0,-1.599
633,NLE1,SAMHD1,0.0,-1.0
634,NLE1,HS1BP3,0.0,-4.059
635,NLE1,RPA1,0.0,-1.0
636,NLE1,RPA3,0.46,3.907
637,NLE1,POGZ,0.02,1.084
638,NLE1,AHCY,0.5,4.907
639,NLE1,UFD1L,0.0,-1.286
640,NLE1,ILF3,0.0,0.214
641,NLE1,SP100,0.0,-1.218
642,NLE1,PARG,0.0,-2.837
643,NLE1,ZRANB2,0.0,-0.535
644,NLE1,PARN,0.49,4.322
645,NLE1,SEC24B,0.0,-4.644
646,NLE1,PI4K2B,0.18,1.585
647,NLE1,ATP9B,0.0,-0.737
648,NLE1,DHX15,0.0,-0.184
