Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR61,GPN1,GPN1,0|1,1,0.5,2,4|6,0.0,0.0,0.0,0.0,0.0,-23.89,0.1,0.65,
XWDR61,NFKB2,NFKB2,1|0,1,0.5,2,27|34,0.0,0.0,0.0,0.0,0.0,-137.76,0.02,0.65,
XWDR61,TACC1,TACC1,0|1,1,0.5,2,18|16,0.0,0.0,0.0,0.0,0.0,-77.29,0.03,0.65,
XWDR61,HIST1H2AG,HIST1H2AG,5|1,6,3.0,2,3|4,0.0,0.0,0.0,0.0,0.0,-14.71,0.86,0.57,
XWDR61,PGRMC2,PGRMC2,1|1,2,1.0,2,9|16,0.0,0.0,0.0,0.0,0.0,-53.06,0.08,0.65,
XWDR61,BUB1B,BUB1B,1|1,2,1.0,2,26|29,0.0,0.0,0.0,0.0,0.0,-119.59,0.04,0.65,
XWDR61,COMMD8,COMMD8,0|1,1,0.5,2,4|6,0.0,0.0,0.0,0.0,0.0,-23.89,0.1,0.65,
XWDR61,CDC73,CDC73,3|4,7,3.5,2,6|3,0.0,0.0,0.0,0.0,0.0,-14.77,0.78,0.65,
XWDR61,FAM114A2,FAM114A2,1|1,2,1.0,2,11|13,0.0,0.0,0.0,0.0,0.0,-51.07,0.08,0.65,
XWDR61,ZMYM4,ZMYM4,0|1,1,0.5,2,3|0,0.0,0.0,0.0,0.0,0.0,-8.55,0.33,0.65,
XWDR61,AKAP2,AKAP2,1|3,4,2.0,2,70|83,0.0,0.0,0.0,0.0,0.0,-338.61,0.03,0.65,
XWDR61,EIF2A,EIF2A,4|9,13,6.5,2,36|43,0.0,0.0,0.0,0.0,0.0,-160.98,0.16,0.65,
XWDR61,TTC4,TTC4,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-5.04,1.0,0.65,
