,Bait,Prey Gene,Saint Score,log2FC
188,RBBP5,WAPAL,0.0,-0.761
189,RBBP5,TMPO,0.0,-0.136
190,RBBP5,MCM3AP,0.0,-1.0
191,RBBP5,VARS,0.0,-5.644
192,RBBP5,RPL27,0.0,-2.556
193,RBBP5,SPAG7,0.0,0.263
194,RBBP5,EYA3,0.0,-2.556
195,RBBP5,ILKAP,0.0,-0.105
196,RBBP5,KIAA1143,0.0,-1.599
197,RBBP5,TAGLN,0.0,-1.12
198,RBBP5,ELAC2,0.01,-0.578
199,RBBP5,PPP1CA,0.0,-3.322
200,RBBP5,SRRM1,0.31,1.322
201,RBBP5,SRRM2,1.0,7.077
202,RBBP5,CCDC174,0.0,-0.943
203,RBBP5,VEZT,0.0,-1.0
204,RBBP5,WBP4,0.0,-0.415
205,RBBP5,PUF60,0.0,-1.12
206,RBBP5,PLIN3,0.0,-2.184
207,RBBP5,CIAPIN1,0.0,-2.474
208,RBBP5,RSBN1,0.02,0.263
209,RBBP5,HSP90AB1,0.0,-1.396
210,RBBP5,ARHGAP21,0.0,-2.737
211,RBBP5,EVI5,0.47,3.322
212,RBBP5,ZSCAN21,0.0,-3.184
213,RBBP5,FAM76B,0.47,3.322
214,RBBP5,MYSM1,0.49,4.322
215,RBBP5,WDR55,0.0,-1.599
216,RBBP5,TWF2,0.0,-2.396
217,RBBP5,EIF4G2,0.0,-6.644
218,RBBP5,EEF1D,0.0,-2.943
219,RBBP5,DR1,0.42,1.322
220,RBBP5,VPS72,0.66,2.7
221,RBBP5,RPL8,0.0,-1.0
222,RBBP5,RPL9,0.49,4.322
223,RBBP5,TRIM33,0.0,0.774
224,RBBP5,RPL4,0.47,0.895
225,RBBP5,RPL3,0.36,1.585
226,RBBP5,FEN1,0.0,-0.737
227,RBBP5,LUC7L,0.47,3.322
228,RBBP5,CHD1,0.47,3.907
229,RBBP5,CHD3,0.46,2.322
230,RBBP5,CHD4,0.0,-0.837
231,RBBP5,CHD7,0.0,-2.059
232,RBBP5,CHD6,0.5,4.644
233,RBBP5,CHD8,0.5,1.084
234,RBBP5,RBMX2,0.47,3.322
235,RBBP5,FLYWCH2,0.41,1.585
236,RBBP5,PSME3,0.0,-0.943
237,RBBP5,POLR2B,0.0,-1.0
238,RBBP5,TLK1,0.01,0.0
239,RBBP5,TLK2,0.17,0.585
240,RBBP5,POLE,0.0,2.322
241,RBBP5,ASCC3,0.0,-3.322
242,RBBP5,CCNK,0.0,-1.286
243,RBBP5,PAXBP1,0.47,3.907
244,RBBP5,NCOR2,0.5,1.848
245,RBBP5,NCOR1,0.0,0.138
246,RBBP5,RPL6,0.0,-1.396
247,RBBP5,NBN,0.0,-0.494
248,RBBP5,RPL7,0.06,0.0
249,RBBP5,HELLS,0.5,4.322
250,RBBP5,KMT2D,0.0,2.322
251,RBBP5,HIST1H1E,1.0,3.07
252,RBBP5,HIST1H1A,0.99,4.907
253,RBBP5,HIST1H1C,0.5,2.459
254,RBBP5,DDX12P,1.0,5.644
255,RBBP5,ZNF131,0.0,-0.322
256,RBBP5,HIVEP1,0.0,0.163
257,RBBP5,MKI67,0.5,1.655
258,RBBP5,ZNF318,0.0,-0.621
259,RBBP5,JUNB,0.0,-2.252
260,RBBP5,JUND,0.0,0.0
261,RBBP5,HIST1H2AH,0.75,1.778
262,RBBP5,PRPF18,0.94,4.322
263,RBBP5,MLH1,0.0,-0.252
264,RBBP5,NACC1,0.0,0.465
265,RBBP5,SIN3B,0.0,-0.837
266,RBBP5,SIN3A,0.0,-0.136
267,RBBP5,PGRMC2,0.0,-3.059
268,RBBP5,SCAF11,0.0,-1.599
269,RBBP5,HOOK1,0.0,0.0
270,RBBP5,RTF1,0.0,0.029
271,RBBP5,DIS3,0.0,-0.578
272,RBBP5,PCCA,0.0,0.275
273,RBBP5,EMG1,0.47,3.322
274,RBBP5,DKC1,0.99,6.129
275,RBBP5,SLC4A1AP,0.01,0.411
276,RBBP5,SCAF1,0.12,1.195
277,RBBP5,SMARCC2,0.36,1.585
278,RBBP5,SMARCC1,0.0,-0.201
279,RBBP5,PSPC1,0.0,-1.252
280,RBBP5,PPWD1,0.0,-0.737
281,RBBP5,CDC73,0.12,1.0
282,RBBP5,SEMG1,0.5,6.129
283,RBBP5,SEMG2,0.47,3.322
284,RBBP5,METTL14,0.0,0.189
285,RBBP5,ZMYM2,0.0,-0.454
286,RBBP5,ZMYM3,0.47,3.322
287,RBBP5,ZMYM1,0.06,0.0
288,RBBP5,ZMYM4,0.02,0.0
289,RBBP5,SRFBP1,0.0,-0.105
290,RBBP5,PCBP1,0.0,-1.644
291,RBBP5,MTUS1,0.0,-3.644
292,RBBP5,GTF2F1,0.49,1.322
293,RBBP5,AKAP2,0.0,-6.644
294,RBBP5,GTF2F2,0.0,0.057
295,RBBP5,SNRPG,0.0,-1.0
296,RBBP5,EIF2A,0.0,-4.644
297,RBBP5,CAPZB,0.0,-4.644
298,RBBP5,RRP1B,0.47,1.0
299,RBBP5,CELF1,0.0,-3.322
300,RBBP5,TANGO6,0.0,-3.474
301,RBBP5,POLR1E,0.42,1.322
302,RBBP5,STIP1,0.0,-2.556
303,RBBP5,WDR43,0.5,1.748
304,RBBP5,GTF2B,0.47,3.907
305,RBBP5,AHSA1,0.0,-4.322
306,RBBP5,GTF2I,0.01,0.0
307,RBBP5,SENP6,0.5,2.807
308,RBBP5,DSP,0.99,3.907
309,RBBP5,CUX1,0.0,-2.0
310,RBBP5,ASAP1,0.0,-5.644
311,RBBP5,BRF1,0.5,4.322
312,RBBP5,PDAP1,0.0,-2.12
313,RBBP5,DNAJC8,0.0,0.251
314,RBBP5,DNAJC9,0.0,-0.269
315,RBBP5,MAGOHB,0.0,-2.0
316,RBBP5,RRP12,0.0,-1.0
317,RBBP5,RRP15,0.5,4.907
318,RBBP5,SDCCAG8,0.0,-1.0
319,RBBP5,PRKDC,0.0,-6.644
320,RBBP5,ZNF830,0.47,1.585
321,RBBP5,NCOA2,0.0,-0.358
322,RBBP5,NCOA6,0.0,-0.494
323,RBBP5,PHAX,0.0,0.251
324,RBBP5,BSN,0.0,-1.0
325,RBBP5,EEF1A1,0.0,-2.12
326,RBBP5,RIF1,0.0,0.0
327,RBBP5,MECP2,0.97,5.129
328,RBBP5,CAPZA1,0.07,0.263
329,RBBP5,ZNF638,0.0,-0.761
330,RBBP5,CMTR1,0.0,-0.578
331,RBBP5,CTTN,0.0,-4.322
332,RBBP5,CHMP4B,0.0,-2.322
333,RBBP5,EIF2S1,0.0,-3.059
334,RBBP5,DDX17,0.0,2.322
335,RBBP5,DDX10,0.0,-0.396
336,RBBP5,CDK12,0.4,1.22
337,RBBP5,DDX18,0.7,3.0
338,RBBP5,N4BP1,0.0,-3.644
339,RBBP5,HEATR1,0.0,-1.599
340,RBBP5,MDC1,0.0,-0.837
341,RBBP5,KIF18A,0.0,-1.322
342,RBBP5,SFSWAP,0.0,-2.556
343,RBBP5,TRIP10,0.0,0.0
344,RBBP5,TRIP12,0.01,0.0
345,RBBP5,RPL14,0.0,-0.322
346,RBBP5,IFT172,0.0,-1.599
347,RBBP5,NCL,0.0,0.367
348,RBBP5,GNL3,0.49,3.907
349,RBBP5,GNL2,0.84,2.585
350,RBBP5,EIF3D,0.5,1.736
351,RBBP5,NOL11,0.48,1.367
352,RBBP5,NOL10,0.5,1.585
353,RBBP5,SMARCAL1,0.5,4.907
354,RBBP5,BAZ1B,0.0,0.098
355,RBBP5,TPR,0.0,-0.377
356,RBBP5,SDE2,0.4,1.0
357,RBBP5,CNN3,0.0,-3.474
358,RBBP5,FUBP3,0.0,-3.837
359,RBBP5,FUBP1,0.0,0.0
360,RBBP5,KATNA1,0.0,-2.556
361,RBBP5,CCAR2,0.35,0.748
362,RBBP5,GTF2E1,0.0,-0.556
363,RBBP5,INCENP,0.99,5.644
364,RBBP5,C3ORF17,0.5,4.644
365,RBBP5,RALY,0.0,0.379
366,RBBP5,CREBBP,0.07,0.0
367,RBBP5,SCYL2,0.0,-3.644
368,RBBP5,BRIP1,0.5,1.642
369,RBBP5,SET,0.0,-1.252
370,RBBP5,DNAJB1,0.0,0.0
371,RBBP5,GPATCH11,0.0,0.465
372,RBBP5,IFI16,0.0,-0.535
373,RBBP5,HNRNPAB,0.45,1.0
374,RBBP5,SUGP2,0.0,0.39
375,RBBP5,FANCI,1.0,6.714
376,RBBP5,H1F0,0.76,2.114
377,RBBP5,E2F6,0.53,2.0
378,RBBP5,HNRNPA3,0.0,0.411
379,RBBP5,HNRNPA0,0.0,-0.358
380,RBBP5,HNRNPA1,0.0,-0.074
381,RBBP5,U2SURP,0.0,-1.089
382,RBBP5,ENO1,0.0,-3.322
383,RBBP5,NPAT,0.48,2.114
384,RBBP5,CHAMP1,0.0,-0.943
385,RBBP5,SKIV2L2,0.5,4.644
386,RBBP5,TFIP11,0.0,0.163
387,RBBP5,CDK2,0.0,-3.644
388,RBBP5,CDK7,0.0,-3.644
389,RBBP5,CDK8,0.5,4.907
390,RBBP5,MSH2,0.0,-2.322
391,RBBP5,MSH3,0.47,3.322
392,RBBP5,SF3B1,0.0,-1.059
393,RBBP5,MSH6,0.0,0.333
394,RBBP5,SF3B2,0.0,-0.811
395,RBBP5,DDHD1,0.0,-4.322
396,RBBP5,DNAJC17,0.4,1.22
397,RBBP5,NANP,0.0,-2.322
398,RBBP5,NANS,0.0,1.0
399,RBBP5,EDF1,0.0,-2.837
400,RBBP5,SUPT16H,1.0,7.492
401,RBBP5,SCML2,0.0,0.0
402,RBBP5,AGTPBP1,0.06,0.0
403,RBBP5,DDX21,0.0,-0.286
404,RBBP5,DDX27,0.5,1.084
405,RBBP5,CDKN2AIP,0.31,1.417
406,RBBP5,PPIL2,0.7,3.459
407,RBBP5,PPIL4,0.0,-1.434
408,RBBP5,CWC27,0.01,0.263
409,RBBP5,CWC22,0.01,0.0
