,Bait,Prey Gene,Saint Score,log2FC
255,DCAF16,EIF4B,0.0,-2.322
256,DCAF16,TUBB,0.0,-2.059
257,DCAF16,PGAM1,0.0,-3.322
258,DCAF16,DNMBP,0.0,-6.644
259,DCAF16,AIM1L,0.02,1.0
260,DCAF16,SOX9,0.0,-4.644
261,DCAF16,DVL2,0.0,-2.837
262,DCAF16,DVL3,0.0,-1.943
263,DCAF16,SLK,0.0,-6.644
264,DCAF16,NSFL1C,0.0,-1.943
265,DCAF16,TAGLN2,0.0,-2.837
266,DCAF16,CNN2,0.0,-5.059
267,DCAF16,SEPTIN-7,0.0,-2.556
268,DCAF16,GORASP2,0.0,-3.837
269,DCAF16,SEPTIN-9,0.0,-4.322
270,DCAF16,CRK,0.0,-5.059
271,DCAF16,PAGE2,0.0,-3.059
272,DCAF16,EIF5A,0.0,-3.059
273,DCAF16,NONO,0.0,-4.644
274,DCAF16,PC,0.0,0.604
275,DCAF16,EIF3J,0.0,-3.644
276,DCAF16,RPAP3,0.0,-5.644
277,DCAF16,STK38,0.0,-1.184
278,DCAF16,STAT3,0.0,-6.644
279,DCAF16,STAT1,0.0,-3.059
280,DCAF16,MAP4K4,0.0,-2.252
281,DCAF16,USP9Y,0.0,-2.322
282,DCAF16,MAP4,0.0,-5.059
283,DCAF16,SON,0.0,-2.737
284,DCAF16,HSPB1,0.0,-3.474
285,DCAF16,NUMB,0.0,-5.644
286,DCAF16,CKAP5,0.0,-5.059
287,DCAF16,ERBB2IP,0.0,-5.644
288,DCAF16,ITSN2,0.0,-2.322
289,DCAF16,XRN1,0.0,-2.184
290,DCAF16,XRN2,0.0,-4.644
291,DCAF16,DCP1B,0.0,-5.059
292,DCAF16,PREX1,0.32,2.322
293,DCAF16,TUBA1C,0.0,-3.059
294,DCAF16,TUBA1B,0.0,-2.0
295,DCAF16,IFT74,0.0,-4.322
296,DCAF16,EVPL,0.04,0.585
297,DCAF16,TAF7,0.0,-3.837
298,DCAF16,ARG1,0.47,3.907
299,DCAF16,AAK1,0.0,-5.644
300,DCAF16,HNRNPU,0.0,-5.644
301,DCAF16,HNRNPK,0.0,-4.059
302,DCAF16,FASN,0.0,-2.474
303,DCAF16,HNRNPF,0.0,-2.837
304,DCAF16,HDLBP,0.0,-5.644
305,DCAF16,HSP90AA1,0.0,-3.059
306,DCAF16,CACYBP,0.0,-4.322
307,DCAF16,CFL1,0.0,-1.644
308,DCAF16,RCC2,0.0,-1.0
