,Gene Name,log2(Fold change),P-value
220,SMC4,0.2771516261,0.242024563648385
221,MYO1B,-0.2745968124,0.15796797111088
222,MRPS17;hCG_1984214,0.4409326811,0.118980417626992
223,FUBP1,0.0278422059,0.894167941856238
224,DLAT,0.064366088,0.690964045497843
225,NUP155,-0.0955217374,0.603274972243142
226,TSN,-0.2501576166,0.163295143239503
227,COPS8,0.0874809284,0.535352758899036
228,CLNS1A,0.2402353904,0.204526229526747
229,EEF1D,0.4746608884,0.0181569363847837
230,PRMT1,-0.0347596038,0.78938905690794
231,UBTF,-0.4477233844,0.15425592803225
232,MRPL17,0.0256480676,0.890307388479557
233,NPEPPS,-0.104317665,0.43441701020016
234,VKORC1,0.0875498285,0.667870168719103
235,CD151,-0.1155311729,0.367707599333363
236,NDUFS8,0.0649950241,0.797861153629955
237,FDFT1,-0.4865138843,0.342019682975862
238,ANP32E,0.4067979277,0.0739987923458128
239,RAE1,-0.2083956017,0.168541207318706
240,FAU,-0.1904790769,0.168183641682686
241,C11orf98,0.1621025109,0.276355511660215
242,NSFL1C,1.3283915657,0.0500335727751028
243,LSM8,-0.5462691753,0.0149046500714385
244,TMEM258,-0.0686340115,0.603817014683207
245,OTUB1,-0.0864438586,0.502137876651525
246,ATP6V0D1,0.0025875048,0.996628023254043
247,SLC3A2,-0.1414914282,0.357217664621308
248,SNRPG;SNRPGP15,-0.504531601,0.101457640633384
249,GPHN,0.7489910011,0.0490048007238518
250,RAB35,-0.0006030627,0.99804215544396
251,NAP1L1,9.2923e-05,0.999429854317863
252,TUBA1C,0.0288380744,0.828769953160804
253,GRSF1,0.0425731852,0.737047603178889
254,CPSF7,-0.501741901,0.0335268381101263
255,MYO1C,-0.0004173729,0.999031412992129
256,GNS,-0.3925353633,0.0838077682037289
257,GLOD4,0.7512613041,0.0901874988781406
258,POLDIP3,-0.0531800678,0.843795254678431
259,RANBP1,0.2664938595,0.134920102076191
260,CAD,0.221599613,0.167696250007517
261,LIMA1,0.7105471453,0.126884314405571
262,COPZ1,-0.5707489159,0.0060154088481301
263,SLC25A3,0.0931979707,0.478835100238671
264,PPP1CC,-0.0217075896,0.898824223592849
265,PCBP2,-0.1868236482,0.174824718216439
266,AK2,0.0757249282,0.548992708900762
267,MYL6,-0.0131712861,0.948784134932951
268,NRBP1,-0.0805723665,0.73176375087414
269,HNRNPA1;HNRNPA1L2,0.0641077158,0.664343130472187
270,MRE11A,-0.3227533335,0.147754354544006
271,IGF2BP2,-2.3296325665,0.000111387161296466
272,NDRG3,0.0065409501,0.974915941669868
273,NDUFV1,0.1693776364,0.486163447735696
274,API5,-0.1569109687,0.370090573877065
275,GOLT1B,-0.0064798535,0.96082576696801
276,NUMB,0.8958355064,0.00790236716277814
277,PSMA6,-0.1319069873,0.365017338756842
278,MRPS22,0.413372048,0.0403836561507361
279,CLPTM1L,-0.2890835398,0.0738442967229697
280,MRPS27,0.2337836385,0.163606142056117
281,CELF1,-0.3839824895,0.0973689623536898
282,SEC24C,-0.4037615819,0.0721483459356651
283,ZYX,0.2916021753,0.316072464766702
284,TLR9;TWF2;TWF1,-0.9341828854,0.010988599810038
285,HNRNPD,-0.0644159527,0.652605303098425
286,TPD52,-0.1768436265,0.341523055268732
287,CD44,0.3317927949,0.184232049299489
288,EMC7,-0.0430436892,0.745443987615364
289,PPP5C,-1.8930925477,0.0195004597912775
290,C8orf82,-0.3900405808,0.175939750233366
291,HADHA,0.0202887738,0.901375653860879
292,DUT,-0.0903233327,0.679093247257798
293,RPL28,0.0344631972,0.841388029041489
294,TMOD3,0.1946838389,0.363229317320144
295,PSMA4,-0.1577418372,0.240465870525361
296,ANP32A,0.2948866378,0.237367089029967
297,RAB11A;RAB11B,-0.2311840713,0.110495499709705
298,RNPS1,-0.416662064,0.0492336060326593
299,HN1L,-0.1268781129,0.375819533025934
300,H3BN98,-0.1663941704,0.444477867004541
301,RPS17,0.1928460262,0.189333038734706
302,HEXA,-0.7228857523,0.0843624303987061
303,MACF1,1.3761079021,0.0892467260051612
304,FUS,-0.1717246643,0.535805134528215
305,NOB1,-1.976466577,7.95621443025226e-05
306,DHX30,-0.0577145594,0.666319321287146
307,PDIA3,0.0380092048,0.803148782294239
308,EBNA1BP2,-0.0228016304,0.863054932441845
309,SRRT,-0.1463899986,0.472924704423134
310,GIGYF2,-1.1007540196,0.0170296540871635
311,NSF,-0.2012616102,0.268013591924816
312,SLC25A11,-0.2292795003,0.166227395444442
313,EIF5A;EIF5AL1;EIF5A2,-0.0130916519,0.934627149707354
314,CEP290,-0.2474945572,0.683590465242664
315,SRSF2,-0.1678986379,0.237287705903979
316,OLA1,0.2148631497,0.146094716667091
317,PTRH2,-0.210800406,0.143725321450209
318,SUMF2,-0.0637889812,0.693207522793006
319,RPL36AL;RPL36A;RPL36A-HNRNPH2,0.4082139869,0.0204306119998935
320,IARS,0.321698048,0.0441470741603306
321,DCXR,0.3265447436,0.0494352298952696
322,CBX1,-0.4210948952,0.0236795578247724
323,HN1,-0.2232563938,0.124730853874794
324,DDX5,-0.4567122459,0.115674584628339
325,RPL19,0.278132829,0.0697950851883466
326,SRSF1,-0.0309828117,0.816275149028871
327,CHERP,0.4407360062,0.0561563820264473
328,SNRPB;SNRPN,-0.3098713414,0.0532063092529809
329,MRPS23,-0.0729240596,0.557900836477423
330,MRPS7,-0.0399481338,0.745625328467602
331,RPL18,0.5744828337,0.00687865071436681
332,MYL12B;MYL12A;MYL9,0.3266255913,0.148524403804389
333,ZNF207,-0.3302057004,0.440259694587215
334,YES1;SRC;FYN,-0.6017972678,0.014398968978078
335,BUB3,-0.2621386257,0.112415144306025
336,DNAJC7,-0.2883818981,0.0690053127752465
337,KATNAL2,0.0354880732,0.805430853532169
338,FMNL1,0.1386887243,0.703961992891366
339,LONP1,-0.2894260439,0.271782566237587
340,RPS15,-0.2363753338,0.276762696272715
341,PRKCSH,0.1665234495,0.253114545000724
342,SEH1L,-0.55739407,0.0115055775448329
343,PARK7,-0.2785200467,0.0697766615217577
344,EIF1;EIF1B,0.1171012571,0.622454024047659
345,GRN,-2.0161154787,3.34418002296224e-05
346,RNMT,-0.3474375515,0.195115366192426
347,TXNL1,0.2400255109,0.105038775058345
348,EIF3K,-0.1460801017,0.627030214565793
349,ETHE1,-0.0692259775,0.716650380802732
350,AP2S1,-0.667379561,0.00429201038850545
351,HNRNPM,0.7978315589,0.00999946182661084
352,EXOSC5,0.3287518797,0.0463998194025726
353,RPS5,0.5337233969,0.00914223650626666
354,NAPA,-0.0869846401,0.674726522901413
355,RPL18A,0.3397905707,0.0445758455321926
356,TECR,-0.6262565565,0.0184107118926913
357,AGPS,0.1297695882,0.392081222460136
358,DDX39A,0.4336565715,0.0747415018911849
359,ACOT7,0.1208581284,0.392363991401053
360,AIP,0.6936938909,0.302045230278111
361,PSMD11,-0.2654105625,0.0840207884353502
362,PSMD12,0.705201896,0.36048068902094
363,PGRMC1,0.0538088288,0.756719387360009
364,SUPT5H,0.1712429385,0.233489619284376
365,DFFA,0.4437812591,0.0859534498080107
366,CLIC1,0.1155173769,0.431002582340876
367,EIF3F,-0.2339136752,0.118248112794391
368,IPO5,-0.0625807405,0.631507032486269
369,SAP18,1.2791872974,0.0230353205750981
370,DNM1L,-0.0388051765,0.801176948139388
371,PSMD14,-0.1326758886,0.45225060151361
372,KPNA3,-0.1398803469,0.345637590939072
373,NOP56,-0.0487030806,0.738921751575967
374,PODXL,-0.3299773282,0.507516902708478
375,PPP6C,0.0542140689,0.704350476801089
376,PDXK,0.1516071248,0.625827454664681
377,PDCD5,0.564532897,0.0547720582158043
378,PRMT5,0.5245360563,0.0401682779336427
379,SLC9A3R1,0.2726920735,0.189111263599021
380,TCERG1,-0.515503942,0.0135133250882632
381,PSMA7,-0.2633632592,0.137236950282508
382,SCAMP3,-0.0468476514,0.820846017212899
383,MGST3,0.0240584335,0.943112503388055
384,GIPC1,-0.3822330107,0.0813688416093826
385,HAT1,-0.0316633552,0.877200935704633
386,UQCRQ,-0.6582505427,0.0636909927298715
387,XPO1,-0.0798029572,0.585269148757011
388,PLXNB2,-0.1955842742,0.26488327998044
389,PFAS,1.5420191375,0.112162010132131
390,NPC1,0.4224740099,0.190273029317423
391,ARPC1B,-0.3979510185,0.0276623593863873
392,ARPC3,-0.142900701,0.448780968591879
393,PGRMC2,-0.0371524081,0.810178265858536
394,PFDN6,-0.4335366662,0.135713788909974
395,SURF4,0.0023725161,0.985630819108098
396,PPM1G,-0.0471697913,0.834117752632176
397,EIF3D,0.0059123349,0.973011254384445
398,P4HA2,2.3041992274,0.224565102145408
399,MAGEB2,-0.2025482134,0.215313433862031
400,ARPC5,-0.2640690677,0.106774117900513
401,DHX15,-0.1408441109,0.301848173886935
402,PRPF4,-1.2612982348,0.0286277059631029
403,PSMD3,-0.0174574289,0.8915449525208
404,ZW10,-0.0234053274,0.919242374656607
405,SART1,-0.152530024,0.461813277530015
406,HNRNPR,-0.0974863416,0.49673716999557
407,TPD52L2,0.5707452589,0.0115848601478162
408,PPIH,0.1563948247,0.288652121189589
409,EPB41L2,0.4076031769,0.0257286236111139
410,TIMM44,-0.0368464769,0.851649420130536
411,PLRG1,0.150036706,0.379027946627731
412,ASNA1,0.0065771074,0.960537441318802
413,ACTN4,0.132791181,0.337457606155061
414,SGTA,0.0326513188,0.930547664971856
415,NARS,0.284584182,0.182309910593727
416,NUDT21,-0.5412464489,0.0155924746626627
417,RRP9,-0.1998700476,0.223030890296119
418,CALU,0.0060514925,0.97321321029183
419,AHCYL1;AHCYL2,-0.0732674853,0.646347195711401
420,RAD21,-0.239596202,0.403135408509616
421,TIMM8A,0.0298238903,0.912953841281343
422,SMARCA5,-0.2343264103,0.250080707024196
423,SYNCRIP,0.0520156102,0.780146334731271
424,PLOD3,0.0865683606,0.581882132216264
425,PLIN3,-0.1736752934,0.222878265452271
426,UGDH,0.4306169663,0.569397718033905
427,SNX2,-0.0222294647,0.870538076064829
428,USO1,-0.2892411898,0.194465705304368
429,PQBP1,0.3926894304,0.0401874232836522
430,DKC1,-0.2393630797,0.230234808520074
431,EDF1,-0.3714511267,0.132359379930803
432,DNAJA2,0.3107515151,0.455559660651634
433,CUTA,0.3295385503,0.272201961232706
434,WDR1,0.1451264602,0.295771176772925
435,CPNE3,0.1565782113,0.285649140276533
436,NDUFS2,0.1261918595,0.450796506012953
437,PDCD6,-0.6169982223,0.0113627201825631
438,ATP6V1G1;ATP6V1G2;ATP6V1G2-DDX39B,-0.0406047713,0.78957395310465
439,H2AFY,-0.0433316444,0.725857558143073
440,FLNB,0.5332258068,0.0207964164449623
441,SEC22B,0.2415802358,0.145605765730587
442,PMPCB,-0.1233557692,0.483011496597905
443,PSIP1,0.1988802912,0.379527776399866
444,ERLIN1,-0.0603445949,0.675170473418503
