,Bait,Prey Gene,Saint Score,log2FC
287,NUP43,CIAPIN1,0.0,-1.089
288,NUP43,RSBN1,1.0,2.322
289,NUP43,HSP90AB1,0.0,-0.786
290,NUP43,ARHGAP21,0.0,-3.474
291,NUP43,DVL1,1.0,2.101
292,NUP43,UBR4,0.0,-2.556
293,NUP43,ZSCAN21,0.0,-0.737
294,NUP43,NKRF,1.0,2.807
295,NUP43,MYSM1,1.0,6.087
296,NUP43,UBR1,0.12,0.0
297,NUP43,UBR5,1.0,4.0
298,NUP43,TWF1,0.0,-3.837
299,NUP43,WDR55,0.04,0.585
300,NUP43,TWF2,0.0,-0.667
301,NUP43,EIF4G2,0.0,-4.059
302,NUP43,TERF2,0.98,3.17
303,NUP43,DR1,0.99,5.129
304,NUP43,VPS72,0.95,2.459
305,NUP43,RPL8,0.13,1.0
306,NUP43,TRIM33,0.0,-0.837
307,NUP43,PCM1,0.0,-1.69
308,NUP43,RPL4,0.0,0.111
309,NUP43,RPL5,1.0,6.022
310,NUP43,RPL3,0.93,3.17
311,NUP43,FEN1,0.0,0.356
312,NUP43,CHD1,1.0,8.714
313,NUP43,CHD3,1.0,5.907
314,NUP43,CHD4,0.0,0.824
315,NUP43,CHD7,0.5,1.433
316,NUP43,CHD6,1.0,4.322
317,NUP43,CHD9,1.0,5.349
318,NUP43,CHD8,1.0,2.595
319,NUP43,MNT,0.11,0.74
320,NUP43,CAP1,0.0,-5.644
321,NUP43,RBMX2,0.98,4.644
322,NUP43,FLYWCH2,0.46,1.585
323,NUP43,PIKFYVE,0.0,-2.0
324,NUP43,PSME3,0.0,-0.737
325,NUP43,POLR2A,0.0,-0.494
326,NUP43,POLR2B,0.09,0.411
327,NUP43,ANKRD28,1.0,2.807
328,NUP43,TLK2,0.39,1.22
329,NUP43,CCNK,0.0,-0.396
330,NUP43,FAM120B,0.0,-2.322
331,NUP43,DSG1,1.0,4.392
332,NUP43,PAXBP1,1.0,7.077
333,NUP43,NCOR2,1.0,3.678
334,NUP43,NCOR1,1.0,2.862
335,NUP43,RPL6,0.0,0.0
336,NUP43,NBN,0.02,1.183
337,NUP43,KMT2D,1.0,6.644
338,NUP43,HIST1H1E,1.0,3.433
339,NUP43,ZNF518A,0.79,2.585
340,NUP43,HIST1H1A,0.98,4.644
341,NUP43,PDZRN3,0.0,-1.599
342,NUP43,PIAS2,0.0,3.322
343,NUP43,ZNF131,1.0,2.662
344,NUP43,HIVEP1,1.0,2.782
345,NUP43,HIVEP2,0.0,-0.535
346,NUP43,MKI67,1.0,2.406
347,NUP43,ZNF318,1.0,2.648
348,NUP43,JUNB,0.0,0.0
349,NUP43,JUND,0.37,1.322
350,NUP43,MLH1,0.0,0.043
351,NUP43,ZCCHC7,1.0,4.907
352,NUP43,SIN3B,0.0,0.227
353,NUP43,SIN3A,0.15,1.077
354,NUP43,PGRMC2,0.0,-0.837
355,NUP43,SCAF11,0.08,0.864
356,NUP43,RTF1,0.0,0.057
357,NUP43,DIS3,0.02,0.322
358,NUP43,PCCA,0.0,1.233
359,NUP43,EMG1,0.5,4.322
360,NUP43,DKC1,1.0,7.229
361,NUP43,ATF1,0.12,0.585
362,NUP43,SLC4A1AP,0.35,1.239
363,NUP43,SMARCC2,0.69,1.401
364,NUP43,SMARCC1,0.85,2.322
365,NUP43,ZCCHC17,0.5,4.322
366,NUP43,PSPC1,0.0,-0.578
367,NUP43,PPWD1,0.04,0.74
368,NUP43,DBN1,0.0,-4.059
369,NUP43,DLG5,0.0,-2.184
370,NUP43,CDC73,0.09,1.17
371,NUP43,SMG8,0.0,-1.0
372,NUP43,METTL14,0.0,0.0
373,NUP43,ZMYM2,1.0,2.029
374,NUP43,ZMYM3,1.0,6.229
375,NUP43,ZMYM1,0.95,2.414
376,NUP43,ZMYM4,1.0,4.285
377,NUP43,SRFBP1,0.0,0.556
378,NUP43,EPB41L4B,0.0,-1.599
379,NUP43,MTUS1,0.02,0.66
380,NUP43,GTF2F1,0.0,0.163
381,NUP43,AKAP2,0.0,-3.059
382,NUP43,GTF2F2,0.0,-0.269
383,NUP43,AKAP8,0.5,4.644
384,NUP43,EIF2A,0.0,-5.644
385,NUP43,ZSCAN18,0.5,4.322
386,NUP43,YBX1,0.25,1.0
387,NUP43,CAPZB,0.0,-2.556
388,NUP43,RRP1B,1.0,2.131
389,NUP43,TANGO6,0.0,-4.322
390,NUP43,POLR1E,0.74,2.322
391,NUP43,STIP1,0.0,-5.644
392,NUP43,WDR43,1.0,2.272
393,NUP43,PEPD,0.0,-2.0
