Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XTLE3,JUN,JUN,15|16,31,15.5,2,6|5,0.69,0.82,0.69,0.82,0.69,0.26,2.82,0.03,
XTLE3,JUP,JUP,4|2,6,3.0,2,5|7,0.0,0.0,0.0,0.0,0.0,-20.56,0.5,0.53,
XTLE3,RBM33,RBM33,22|17,39,19.5,2,17|21,0.0,0.0,0.0,0.0,0.0,-43.46,1.03,0.49,
XTLE3,JMJD1C,JMJD1C,141|199,340,170.0,2,77|83,0.0,0.0,0.0,0.0,0.0,-81.93,2.12,0.37,
XTLE3,RBM39,RBM39,5|6,11,5.5,2,3|3,0.03,0.04,0.03,0.04,0.03,-4.49,1.83,0.31,
XTLE3,POM121,POM121,17|32,49,24.5,2,0|0,1.0,1.0,1.0,1.0,1.0,26.74,245.0,0.0,
XTLE3,PARP4,PARP4,23|10,33,16.5,2,7|9,0.45,0.91,0.45,0.91,0.45,-14.83,2.06,0.18,
XTLE3,SEC13,SEC13,6|0,6,3.0,2,4|0,0.22,0.44,0.22,0.44,0.22,-8.2,1.5,0.23,
XTLE3,PARP1,PARP1,12|10,22,11.0,2,27|23,0.0,0.0,0.0,0.0,0.0,-79.86,0.44,0.53,
XTLE3,BCCIP,BCCIP,3|1,4,2.0,2,6|6,0.0,0.0,0.0,0.0,0.0,-23.07,0.33,0.53,
XTLE3,LRBA,LRBA,0|1,1,0.5,2,6|12,0.0,0.0,0.0,0.0,0.0,-39.33,0.06,0.53,
XTLE3,PHF3,PHF3,28|16,44,22.0,2,30|32,0.0,0.0,0.0,0.0,0.0,-91.05,0.71,0.53,
XTLE3,YY1,YY1,1|2,3,1.5,2,2|2,0.0,0.0,0.0,0.0,0.0,-6.69,0.75,0.53,
XTLE3,TBX3,TBX3,3|5,8,4.0,2,0|1,0.88,0.98,0.88,0.98,0.88,1.28,8.0,0.01,
XTLE3,CTNND1,CTNND1,4|5,9,4.5,2,18|16,0.0,0.0,0.0,0.0,0.0,-61.47,0.26,0.53,
XTLE3,BCORL1,BCORL1,33|32,65,32.5,2,0|0,1.0,1.0,1.0,1.0,1.0,48.69,325.0,0.0,
XTLE3,SLC10A3,SLC10A3,1|1,2,1.0,2,0|0,0.0,0.0,0.0,0.0,0.0,0.95,10.0,0.53,
XTLE3,STRN3,STRN3,1|0,1,0.5,2,9|13,0.0,0.0,0.0,0.0,0.0,-48.47,0.05,0.53,
XTLE3,ZHX2,ZHX2,1|1,2,1.0,2,0|0,0.0,0.0,0.0,0.0,0.0,0.95,10.0,0.53,
XTLE3,ZHX3,ZHX3,22|18,40,20.0,2,17|19,0.0,0.0,0.0,0.0,0.0,-38.45,1.11,0.48,
XTLE3,ZHX1,ZHX1,2|0,2,1.0,2,0|0,0.48,0.95,0.48,0.95,0.48,-1.56,10.0,0.14,
XTLE3,LIG1,LIG1,1|0,1,0.5,2,6|5,0.0,0.0,0.0,0.0,0.0,-24.09,0.09,0.53,
XTLE3,RPS27,RPS27,4|0,4,2.0,2,0|1,0.47,0.94,0.47,0.94,0.47,-3.0,4.0,0.17,
XTLE3,ACACA,ACACA,206|211,417,208.5,2,166|186,0.0,0.0,0.0,0.0,0.0,-322.93,1.18,0.52,
XTLE3,RPS23,RPS23,5|2,7,3.5,2,2|3,0.03,0.06,0.03,0.06,0.03,-7.05,1.4,0.3,
XTLE3,RPS21,RPS21,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.53,
XTLE3,CAPN15,CAPN15,2|0,2,1.0,2,0|0,0.48,0.95,0.48,0.95,0.48,-1.56,10.0,0.14,
XTLE3,RUSC2,RUSC2,2|0,2,1.0,2,0|0,0.48,0.95,0.48,0.95,0.48,-1.56,10.0,0.14,
XTLE3,GATAD2B,GATAD2B,15|10,25,12.5,2,14|13,0.0,0.0,0.0,0.0,0.0,-34.52,0.93,0.48,
XTLE3,GATAD2A,GATAD2A,4|3,7,3.5,2,1|1,0.54,0.69,0.54,0.69,0.54,-0.42,3.5,0.04,
XTLE3,PPIA,PPIA,4|5,9,4.5,2,6|6,0.0,0.0,0.0,0.0,0.0,-16.62,0.75,0.53,
XTLE3,NECAP1,NECAP1,0|1,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-11.01,0.2,0.53,
XTLE3,CYFIP2,CYFIP2,1|0,1,0.5,2,2|1,0.0,0.0,0.0,0.0,0.0,-6.8,0.33,0.53,
XTLE3,CORO1B,CORO1B,28|43,71,35.5,2,57|58,0.0,0.0,0.0,0.0,0.0,-171.74,0.62,0.53,
XTLE3,MPRIP,MPRIP,1|0,1,0.5,2,24|27,0.0,0.0,0.0,0.0,0.0,-113.31,0.02,0.53,
XTLE3,CHORDC1,CHORDC1,7|8,15,7.5,2,21|18,0.0,0.0,0.0,0.0,0.0,-64.3,0.38,0.53,
XTLE3,STAM2,STAM2,8|9,17,8.5,2,16|16,0.0,0.0,0.0,0.0,0.0,-47.9,0.53,0.53,
XTLE3,MLLT1,MLLT1,0|2,2,1.0,2,3|4,0.0,0.0,0.0,0.0,0.0,-15.33,0.29,0.53,
XTLE3,ZCCHC8,ZCCHC8,5|6,11,5.5,2,3|8,0.0,0.0,0.0,0.0,0.0,-12.98,1.0,0.42,
XTLE3,SYNJ1,SYNJ1,0|1,1,0.5,2,18|20,0.0,0.0,0.0,0.0,0.0,-84.2,0.03,0.53,
XTLE3,HNRNPA2B1,HNRNPA2B1,12|27,39,19.5,2,19|14,0.0,0.0,0.0,0.0,0.0,-42.35,1.18,0.46,
XTLE3,SYNJ2,SYNJ2,1|0,1,0.5,2,32|33,0.0,0.0,0.0,0.0,0.0,-144.69,0.02,0.53,
XTLE3,PRDM2,PRDM2,2|0,2,1.0,2,0|0,0.48,0.95,0.48,0.95,0.48,-1.56,10.0,0.14,
XTLE3,A0A222,A0A222,226|376,602,301.0,2,1715|1751,0.0,0.0,0.0,0.0,0.0,,0.17,0.53,
XTLE3,PPP6R3,PPP6R3,7|5,12,6.0,2,24|22,0.0,0.0,0.0,0.0,0.0,-84.17,0.26,0.53,
XTLE3,LZIC,LZIC,2|3,5,2.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-18.56,0.45,0.53,
XTLE3,ARID3B,ARID3B,0|1,1,0.5,2,0|2,0.0,0.0,0.0,0.0,0.0,-4.35,0.5,0.53,
XTLE3,BCL9,BCL9,71|62,133,66.5,2,4|5,1.0,1.0,1.0,1.0,1.0,59.98,14.78,0.0,
XTLE3,CFDP1,CFDP1,5|11,16,8.0,2,6|7,0.0,0.0,0.0,0.0,0.0,-16.85,1.23,0.39,
XTLE3,PICALM,PICALM,3|3,6,3.0,2,11|11,0.0,0.0,0.0,0.0,0.0,-38.84,0.27,0.53,
XTLE3,LYPLA2,LYPLA2,6|8,14,7.0,2,15|20,0.0,0.0,0.0,0.0,0.0,-58.44,0.4,0.53,
XTLE3,ANKHD1-EIF4EBP3,ANKHD1;ANKHD1-EIF4EBP3,1|0,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-11.01,0.2,0.53,
XTLE3,PIH1D1,PIH1D1,0|3,3,1.5,2,5|8,0.0,0.0,0.0,0.0,0.0,-28.51,0.23,0.53,
XTLE3,S100A11,S100A11,0|2,2,1.0,2,7|7,0.0,0.0,0.0,0.0,0.0,-30.69,0.14,0.53,
XTLE3,TTC9C,TTC9C,0|2,2,1.0,2,3|3,0.0,0.0,0.0,0.0,0.0,-13.1,0.33,0.53,
XTLE3,NKX2-5,NKX2-5,4|14,18,9.0,2,0|0,1.0,1.0,1.0,1.0,1.0,6.57,90.0,0.0,
XTLE3,NOSIP,NOSIP,2|2,4,2.0,2,3|1,0.0,0.0,0.0,0.0,0.0,-5.26,1.0,0.53,
XTLE3,C9ORF78,C9ORF78,5|2,7,3.5,2,1|3,0.12,0.25,0.12,0.25,0.12,-5.26,1.75,0.25,
XTLE3,PRRC2C,PRRC2C,19|10,29,14.5,2,77|71,0.0,0.0,0.0,0.0,0.0,-289.02,0.2,0.53,
XTLE3,PRRC2B,PRRC2B,31|17,48,24.0,2,7|11,0.5,1.0,0.5,1.0,0.5,-8.63,2.67,0.06,
XTLE3,PRRC2A,PRRC2A,29|28,57,28.5,2,38|40,0.0,0.0,0.0,0.0,0.0,-99.41,0.73,0.53,
XTLE3,SPAG5,SPAG5,1|0,1,0.5,2,25|29,0.0,0.0,0.0,0.0,0.0,-120.02,0.02,0.53,
XTLE3,OASL,OASL,0|1,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-4.59,0.5,0.53,
XTLE3,NFAT5,NFAT5,13|28,41,20.5,2,23|28,0.0,0.0,0.0,0.0,0.0,-75.37,0.8,0.5,
XTLE3,MAGED1,MAGED1,2|3,5,2.5,2,0|0,0.97,0.99,0.97,0.99,0.97,2.98,25.0,0.0,
XTLE3,MAGED2,MAGED2,7|10,17,8.5,2,23|22,0.0,0.0,0.0,0.0,0.0,-76.73,0.38,0.53,
XTLE3,CLIC1,CLIC1,2|5,7,3.5,2,10|8,0.0,0.0,0.0,0.0,0.0,-33.05,0.39,0.53,
XTLE3,UBC,UBC,7|8,15,7.5,2,6|9,0.0,0.0,0.0,0.0,0.0,-17.4,1.0,0.44,
XTLE3,ST13,ST13,2|0,2,1.0,2,1|3,0.0,0.0,0.0,0.0,0.0,-8.79,0.5,0.53,
XTLE3,CD2AP,CD2AP,19|21,40,20.0,2,100|108,0.0,0.0,0.0,0.0,0.0,-390.2,0.19,0.53,
XTLE3,UBAP2,UBAP2,18|16,34,17.0,2,31|30,0.0,0.0,0.0,0.0,0.0,-89.07,0.56,0.53,
XTLE3,UBAP1,UBAP1,1|0,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-24.09,0.09,0.53,
XTLE3,CDV3,CDV3,5|1,6,3.0,2,16|18,0.0,0.0,0.0,0.0,0.0,-71.02,0.18,0.53,
XTLE3,ASXL2,ASXL2,10|8,18,9.0,2,0|0,1.0,1.0,1.0,1.0,1.0,13.07,90.0,0.0,
XTLE3,PCBP4,PCBP4,1|2,3,1.5,2,0|0,0.48,0.95,0.48,0.95,0.48,0.95,15.0,0.14,
XTLE3,PCBP2,PCBP2,8|9,17,8.5,2,17|16,0.0,0.0,0.0,0.0,0.0,-49.9,0.52,0.53,
XTLE3,PCBP1,PCBP1,23|29,52,26.0,2,33|29,0.0,0.0,0.0,0.0,0.0,-77.93,0.84,0.53,
XTLE3,ZBTB33,ZBTB33,36|55,91,45.5,2,39|35,0.0,0.0,0.0,0.0,0.0,-79.3,1.23,0.5,
XTLE3,NPEPPS,NPEPPS,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.53,
XTLE3,SIRT2,SIRT2,1|0,1,0.5,2,2|5,0.0,0.0,0.0,0.0,0.0,-15.32,0.14,0.53,
XTLE3,ETV4,ETV4,2|1,3,1.5,2,1|2,0.01,0.03,0.01,0.03,0.01,-4.99,1.0,0.32,
XTLE3,PLEC,PLEC,6|1,7,3.5,2,82|89,0.0,0.0,0.0,0.0,0.0,-376.85,0.04,0.53,
